DRAFT_ID,PLAYER_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,ORGANIZATION,ORGANIZATION_TYPE
833,79848,Jim McConnell,1955,0,0,0,1610612758,Rochester,Royals,ROC,Niagara,College/University
834,79847,Jerry Jung,1955,0,0,0,1610612758,Rochester,Royals,ROC,Kansas State,College/University
835,79846,Harry Jorgensen,1955,0,0,0,1610612758,Rochester,Royals,ROC,Wyoming,College/University
836,76061,Bob Armstrong,1955,0,0,0,1610612758,Rochester,Royals,ROC,Michigan State,College/University
837,76783,Dick Garmaker,1955,0,0,0,1610612747,Minneapolis,Lakers,MNL,Minnesota,College/University
838,77188,K.C. Jones,1955,0,0,0,1610612747,Minneapolis,Lakers,MNL,San Francisco,College/University
839,79872,Dick Welsh,1955,0,0,0,1610612737,St. Louis,Hawks,STL,Southern California,College/University
840,76828,Tom Gola,1955,0,0,0,1610612744,Philadelphia,Warriors,PHW,La Salle,College/University
841,77955,Dick Ricketts,1955,1,1,1,1610612737,St. Louis,Hawks,STL,Duquesne,College/University
842,600016,Maurice Stokes,1955,1,2,2,1610612758,Rochester,Royals,ROC,Saint Francis (PA),College/University
843,77409,Jim Loscutoff,1955,1,3,3,1610612738,Boston,Celtics,BOS,Oregon,College/University
844,78106,Ken Sears,1955,1,4,4,1610612752,New York,Knicks,NYK,Santa Clara,College/University
845,76429,Ed Conlin,1955,1,5,5,1610612755,Syracuse,Nationals,SYR,Fordham,College/University
846,77055,Johnny Horan,1955,1,6,6,1610612765,Ft. Wayne Zollner,Pistons,FTW,Dayton,College/University
847,78249,Jack Stephens,1955,2,1,7,1610612737,St. Louis,Hawks,STL,Notre Dame,College/University
848,78388,Jack Twyman,1955,2,2,8,1610612758,Rochester,Royals,ROC,Cincinnati,College/University
849,76561,Walter Devlin,1955,2,3,9,1610612744,Philadelphia,Warriors,PHW,George Washington,College/University
850,76989,Dick Hemric,1955,2,4,10,1610612738,Boston,Celtics,BOS,Wake Forest,College/University
851,79816,Jerry Mullen,1955,2,5,11,1610612752,New York,Knicks,NYK,San Francisco,College/University
852,77579,Chuck Mencel,1955,2,6,12,1610612747,Minneapolis,Lakers,MNL,Minnesota,College/University
853,76062,Jesse Arnelle,1955,2,7,13,1610612765,Ft. Wayne Zollner,Pistons,FTW,Penn State,College/University
854,79861,Don Schlundt,1955,2,8,14,1610612755,Syracuse,Nationals,SYR,Indiana,College/University
855,76708,Al Ferrari,1955,3,1,15,1610612737,St. Louis,Hawks,STL,Michigan State,College/University
856,76723,Ed Fleming,1955,3,2,16,1610612758,Rochester,Royals,ROC,Niagara,College/University
857,78072,Bob Schafer,1955,3,3,17,1610612744,Philadelphia,Warriors,PHW,Villanova,College/University
858,79809,Buzz Wilkinson,1955,3,4,18,1610612738,Boston,Celtics,BOS,Virginia,College/University
859,78223,Guy Sparrow,1955,3,5,19,1610612752,New York,Knicks,NYK,Detroit Mercy,College/University
860,79839,Dick Boushka,1955,3,6,20,1610612747,Minneapolis,Lakers,MNL,Saint Louis,College/University
861,79859,Jack Sallee,1955,3,7,21,1610612755,Syracuse,Nationals,SYR,Dayton,College/University
862,79828,Ron Bennink,1955,3,8,22,1610612765,Ft. Wayne Zollner,Pistons,FTW,Washington State,College/University
863,79868,Burdette Haldorson,1955,4,1,23,1610612737,St. Louis,Hawks,STL,Colorado,College/University
864,79849,Bob McKeen,1955,4,2,24,1610612758,Rochester,Royals,ROC,California,College/University
865,79826,Ed Wiener,1955,4,3,25,1610612744,Philadelphia,Warriors,PHW,Tennessee,College/University
866,79802,Bart Leach,1955,4,4,26,1610612738,Boston,Celtics,BOS,Pennsylvania,College/University
867,79812,Ed Cole,1955,4,5,27,1610612752,New York,Knicks,NYK,Creighton,College/University
868,79841,John Miller,1955,4,6,28,1610612747,Minneapolis,Lakers,MNL,Ohio State,College/University
869,79830,Dick Howard,1955,4,7,29,1610612765,Ft. Wayne Zollner,Pistons,FTW,Case Western,College/University
870,79855,Frank Ehmann,1955,4,8,30,1610612755,Syracuse,Nationals,SYR,Northwestern,College/University
871,79864,Bill Bagley,1955,5,1,31,1610612737,St. Louis,Hawks,STL,St. Mary's (CA),College/University
872,79845,Bill Evans,1955,5,2,32,1610612758,Rochester,Royals,ROC,Kentucky,College/University
873,79820,Jack Devine,1955,5,3,33,1610612744,Philadelphia,Warriors,PHW,Villanova,College/University
874,79806,Bob Patterson,1955,5,4,34,1610612738,Boston,Celtics,BOS,Tulsa,College/University
875,79811,Denver Brackeen,1955,5,5,35,1610612752,New York,Knicks,NYK,Mississippi,College/University
876,79837,Bill Banks,1955,5,6,36,1610612747,Minneapolis,Lakers,MNL,Texas State,College/University
877,79853,Mal Duffy,1955,5,7,37,1610612755,Syracuse,Nationals,SYR,St. Bonaventure,College/University
878,79831,Cleo Littleton,1955,5,8,38,1610612765,Ft. Wayne Zollner,Pistons,FTW,Wichita State,College/University
879,79803,John Mahoney,1955,6,0,0,1610612738,Boston,Celtics,BOS,William & Mary,College/University
880,79818,Howard Sessums,1955,6,0,0,1610612752,New York,Knicks,NYK,Mississippi College,College/University
881,79825,George Swyers,1955,6,0,0,1610612744,Philadelphia,Warriors,PHW,West Virginia Tech,College/University
882,79804,John Moore,1955,7,0,0,1610612738,Boston,Celtics,BOS,California-Los Angeles,College/University
883,79813,Jim Fay,1955,7,0,0,1610612752,New York,Knicks,NYK,St. Ambrose,College/University
884,79824,Harry Silcox,1955,7,0,0,1610612744,Philadelphia,Warriors,PHW,Temple,College/University
885,79805,Dean Parsons,1955,8,0,0,1610612738,Boston,Celtics,BOS,Washington,College/University
886,79810,Joe Beck,1955,8,0,0,1610612752,New York,Knicks,NYK,Truman State,College/University
887,79821,Al Didriksen,1955,8,0,0,1610612744,Philadelphia,Warriors,PHW,Temple,College/University
888,79807,Nick Romanoff,1955,9,0,0,1610612738,Boston,Celtics,BOS,Pacific,College/University
889,79817,Don Payne,1955,9,0,0,1610612752,New York,Knicks,NYK,Adelphi,College/University
890,79823,Lester Lane,1955,9,0,0,1610612744,Philadelphia,Warriors,PHW,Oklahoma,College/University
891,79798,Jim Ahearn,1955,10,0,0,1610612738,Boston,Celtics,BOS,Connecticut,College/University
892,79815,Wally McCarvill,1955,10,0,0,1610612752,New York,Knicks,NYK,Iona,College/University
893,79822,Jerry Koch,1955,10,0,0,1610612744,Philadelphia,Warriors,PHW,Saint Louis,College/University
894,79801,Carl Hartman,1955,11,0,0,1610612738,Boston,Celtics,BOS,Alderson Broaddus,College/University
895,79819,Charles Stickels,1955,11,0,0,1610612752,New York,Knicks,NYK,Hastings,College/University
896,79799,Mark Davis,1955,12,0,0,1610612738,Boston,Celtics,BOS,Marietta,College/University
897,79814,Mickey Harrington,1955,12,0,0,1610612752,New York,Knicks,NYK,Southern Mississippi,College/University
898,79800,Henry Dooley,1955,13,0,0,1610612738,Boston,Celtics,BOS,Wiley,College/University
899,79808,Bob Scuddelari,1955,14,0,0,1610612738,Boston,Celtics,BOS,Cooper Union,College/University
900,79892,Bevo Francis,1956,0,0,0,1610612744,Philadelphia,Warriors,PHW,Rio Grande,College/University
901,79893,Phil Wheeler,1956,0,0,0,1610612744,Philadelphia,Warriors,PHW,Cincinnati,College/University
902,79894,Mickey Winograd,1956,0,0,0,1610612744,Philadelphia,Warriors,PHW,Duquesne,College/University
903,79895,Bruce Harris,1956,0,0,0,1610612765,Ft. Wayne Zollner,Pistons,FTW,Tennessee Tech,College/University
904,79896,Bob Kessler,1956,0,0,0,1610612765,Ft. Wayne Zollner,Pistons,FTW,Maryland,College/University
905,79897,Joe Lieber,1956,0,0,0,1610612765,Ft. Wayne Zollner,Pistons,FTW,Holy Cross,College/University
906,78312,Bill Thieben,1956,0,0,0,1610612765,Ft. Wayne Zollner,Pistons,FTW,Hofstra,College/University
907,79898,John Schlimm,1956,0,0,0,1610612765,Ft. Wayne Zollner,Pistons,FTW,John Carroll,College/University
908,79899,Charles Slack,1956,0,0,0,1610612765,Ft. Wayne Zollner,Pistons,FTW,Marshall,College/University
909,79909,Clayton Carter,1956,0,0,0,1610612758,Rochester,Royals,ROC,Oklahoma State,College/University
910,79908,Gene Carpenter,1956,0,0,0,1610612758,Rochester,Royals,ROC,Texas Tech,College/University
911,79907,Carl Cain,1956,0,0,0,1610612758,Rochester,Royals,ROC,Iowa,College/University
912,79906,Carl Widseth,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Tennessee,College/University
913,79900,Lloyd Aubrey,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Notre Dame,College/University
914,79901,Phil Grawmeyer,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Kentucky,College/University
915,79905,Jim Springer,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Gustavus Adolphus,College/University
916,79902,Robert Hodgson,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Wichita State,College/University
917,79903,John Patzwald,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Gustavus Adolphus,College/University
918,78256,Norm Stewart,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Missouri,College/University
919,79904,Terry Rand,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Marquette,College/University
920,77919,Jim Ray,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Toledo,College/University
921,76988,Tom Heinsohn,1956,0,0,0,1610612738,Boston,Celtics,BOS,Holy Cross,College/University
922,79878,Jack Adams,1956,0,0,0,1610612752,New York,Knicks,NYK,Eastern Kentucky,College/University
923,79879,Art Bunte,1956,0,0,0,1610612752,New York,Knicks,NYK,Utah,College/University
924,79880,Howard Crittendon,1956,0,0,0,1610612752,New York,Knicks,NYK,Murray State,College/University
925,79881,Jerry Harper,1956,0,0,0,1610612752,New York,Knicks,NYK,Alabama,College/University
926,79882,Ronnie Mayer,1956,0,0,0,1610612752,New York,Knicks,NYK,Duke,College/University
927,79883,Dick Miani,1956,0,0,0,1610612752,New York,Knicks,NYK,Miami (FL),College/University
928,79884,Dick Miller,1956,0,0,0,1610612752,New York,Knicks,NYK,Wisconsin,College/University
929,79885,Ed Petrie,1956,0,0,0,1610612752,New York,Knicks,NYK,Seton Hall,College/University
930,79886,Tony Roybal,1956,0,0,0,1610612752,New York,Knicks,NYK,New Mexico,College/University
931,79887,Joe Sexton,1956,0,0,0,1610612752,New York,Knicks,NYK,Purdue,College/University
932,79888,Max Anderson,1956,0,0,0,1610612744,Philadelphia,Warriors,PHW,Oregon,College/University
933,79889,Joe Belmont,1956,0,0,0,1610612744,Philadelphia,Warriors,PHW,Duke,College/University
934,79890,Ronald Clark,1956,0,0,0,1610612744,Philadelphia,Warriors,PHW,Springfield,College/University
935,79891,John Fannon,1956,0,0,0,1610612744,Philadelphia,Warriors,PHW,Notre Dame,College/University
936,79925,Robin Freeman,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Ohio State,College/University
937,79926,Arthur Helms,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Houston,College/University
938,79927,Ed Huse,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Wyoming,College/University
939,79928,Julius McCoy,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Michigan State,College/University
940,79929,Junior Morgan,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Duke,College/University
941,79930,Hershel Pederson,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Brigham Young,College/University
942,79931,Dave Plunkett,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Cincinnati,College/University
943,79932,Jim Reed,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Texas Tech,College/University
944,79933,Morris Taft,1956,0,0,0,1610612737,St. Louis,Hawks,STL,California-Los Angeles,College/University
945,77693,Willie Naulls,1956,0,0,0,1610612737,St. Louis,Hawks,STL,California-Los Angeles,College/University
946,78013,Phil Rollins,1956,0,0,0,1610612744,Philadelphia,Warriors,PHW,Louisville,College/University
947,79871,Bill Reigel,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,McNeese State,College/University
948,76168,Jerry Bird,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Kentucky,College/University
949,76127,Elgin Baylor,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Seattle,College/University
950,76096,John Barber,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Cal State-Los Angeles,College/University
951,76313,Bob Burrow,1956,0,0,0,1610612758,Rochester,Royals,ROC,Kentucky,College/University
952,77862,Dave Piontek,1956,0,0,0,1610612758,Rochester,Royals,ROC,Xavier,College/University
953,77210,Phil Jordon,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,Whitworth,College/University
954,77196,Sam Jones,1956,0,0,0,1610612747,Minneapolis,Lakers,MNL,North Carolina Central,College/University
955,79910,Dan Mannix,1956,0,0,0,1610612758,Rochester,Royals,ROC,St. Francis Brooklyn,College/University
956,79911,Jerry Moreman,1956,0,0,0,1610612758,Rochester,Royals,ROC,Louisville,College/University
957,79912,Kevin Thomas,1956,0,0,0,1610612758,Rochester,Royals,ROC,Boston University,College/University
958,79913,Bill Uhl,1956,0,0,0,1610612758,Rochester,Royals,ROC,Dayton,College/University
959,77506,Johnny McCarthy,1956,0,0,0,1610612758,Rochester,Royals,ROC,Canisius,College/University
960,79914,Willie Bergines,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,West Virginia,College/University
961,76156,Gary Bergen,1956,0,0,0,1610612752,New York,Knicks,NYK,Utah,College/University
962,76006,Forest Able,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Western Kentucky,College/University
963,76919,Harvey Halbrook,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Oregon State,College/University
964,79915,Milt Graham,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Colgate,College/University
965,79916,Paul Judson,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Illinois,College/University
966,77052,Bob Hopkins,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Grambling,College/University
967,79917,Dick Julio,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Massachusetts Dartmouth,College/University
968,79918,Dick Kenyon,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Le Moyne,College/University
969,79919,Jim McLaughlin,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Saint Louis,College/University
970,79920,Jess Roh,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Idaho State,College/University
971,79921,Chuck Rolles,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Cornell,College/University
972,79922,Chester Webb,1956,0,0,0,1610612755,Syracuse,Nationals,SYR,Georgia Southern,College/University
973,79923,Wally Choice,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Indiana,College/University
974,76617,Pat Dunn,1956,0,0,0,1610612752,New York,Knicks,NYK,Utah State,College/University
975,79924,Darrell Floyd,1956,0,0,0,1610612737,St. Louis,Hawks,STL,Furman,College/University
976,76877,Si Green,1956,1,1,1,1610612758,Rochester,Royals,ROC,Duquesne,College/University
977,78049,Bill Russell,1956,1,2,2,1610612737,St. Louis,Hawks,STL,San Francisco,College/University
978,77818,Jim Paxson,1956,1,3,3,1610612747,Minneapolis,Lakers,MNL,Dayton,College/University
979,78128,Ron Shavlik,1956,1,4,4,1610612752,New York,Knicks,NYK,North Carolina State,College/University
980,77049,Joe Holup,1956,1,5,5,1610612755,Syracuse,Nationals,SYR,George Washington,College/University
981,78216,Ron Sobie,1956,1,6,6,1610612765,Ft. Wayne Zollner,Pistons,FTW,DePaul,College/University
982,77352,Hal Lear,1956,1,7,7,1610612744,Philadelphia,Warriors,PHW,Temple,College/University
983,77188,K.C. Jones,1956,2,0,0,1610612738,Boston,Celtics,BOS,San Francisco,College/University
984,79874,George Linn,1956,3,0,0,1610612738,Boston,Celtics,BOS,Alabama,College/University
985,78285,Dan Swartz,1956,4,0,0,1610612738,Boston,Celtics,BOS,Morehead State,College/University
986,79876,Bill Logan,1956,5,0,0,1610612738,Boston,Celtics,BOS,Iowa,College/University
987,79838,Don Boldebuck,1956,6,0,0,1610612738,Boston,Celtics,BOS,Houston,College/University
988,79844,O'Neal Weaver,1956,7,0,0,1610612738,Boston,Celtics,BOS,Midwestern State,College/University
989,79877,Vic Molodet,1956,8,0,0,1610612738,Boston,Celtics,BOS,North Carolina State,College/University
990,79873,Jim Houston,1956,9,0,0,1610612738,Boston,Celtics,BOS,Brandeis,College/University
991,79875,Theophileus Lloyd,1956,10,0,0,1610612738,Boston,Celtics,BOS,Maryland,College/University
992,79941,Dan Tobin,1957,0,0,0,1610612738,Boston,Celtics,BOS,Florida Southern,College/University
993,79949,Jerry Gibson,1957,0,0,0,1610612744,Philadelphia,Warriors,PHW,Unknown,Unknown
994,77082,Rod Hundley,1957,1,1,1,1610612758,Cincinnati,Royals,CIN,West Virginia,College/University
995,78391,Charlie Tyra,1957,1,2,2,1610612765,Detroit,Pistons,DET,Louisville,College/University
996,77311,Jim Krebs,1957,1,3,3,1610612747,Minneapolis,Lakers,MNL,Southern Methodist,College/University
997,78529,Win Wilfong,1957,1,4,4,1610612737,St. Louis,Hawks,STL,Memphis,College/University
998,77500,Brendan McCann,1957,1,5,5,1610612752,New York,Knicks,NYK,St. Bonaventure,College/University
999,78018,Lennie Rosenbluth,1957,1,6,6,1610612744,Philadelphia,Warriors,PHW,North Carolina,College/University
1000,76203,George H. Bon Salle,1957,1,7,7,1610612755,Syracuse,Nationals,SYR,Illinois,College/University
1001,77196,Sam Jones,1957,1,8,8,1610612738,Boston,Celtics,BOS,North Carolina Central,College/University
1002,76605,Dick Duckett,1957,2,1,9,1610612758,Cincinnati,Royals,CIN,St. John's (NY),College/University
1003,79960,Bob McCoy,1957,2,2,10,1610612765,Detroit,Pistons,DET,Grambling,College/University
1004,79965,Harvey Schmidt,1957,2,3,11,1610612747,Minneapolis,Lakers,MNL,Illinois,College/University
1005,77792,Jim Palmer,1957,2,4,12,1610612737,St. Louis,Hawks,STL,Dayton,College/University
1006,76758,Larry Friend,1957,2,5,13,1610612752,New York,Knicks,NYK,California,College/University
1007,79954,Jack Sullivan,1957,2,6,14,1610612744,Philadelphia,Warriors,PHW,Mount St. Mary's,College/University
1008,79983,Jim Morgan,1957,2,7,15,1610612755,Syracuse,Nationals,SYR,Louisville,College/University
1009,79939,Dick O'Neal,1957,2,8,16,1610612738,Boston,Celtics,BOS,Texas Christian,College/University
1010,77816,Jerry Paulson,1957,3,1,17,1610612758,Cincinnati,Royals,CIN,Manhattan,College/University
1011,76633,Bill Ebben,1957,3,2,18,1610612765,Detroit,Pistons,DET,Detroit Mercy,College/University
1012,79966,Jim Spivey,1957,3,3,19,1610612747,Minneapolis,Lakers,MNL,Southeastern Oklahoma State,College/University
1013,79999,John Smyth,1957,3,4,20,1610612737,St. Louis,Hawks,STL,Notre Dame,College/University
1014,79944,Gary Clark,1957,3,5,21,1610612752,New York,Knicks,NYK,Syracuse,College/University
1015,79952,Angelo Lombardo,1957,3,6,22,1610612744,Philadelphia,Warriors,PHW,Manhattan,College/University
1016,79979,Vince Cohen,1957,3,7,23,1610612755,Syracuse,Nationals,SYR,Syracuse,College/University
1017,79940,Chuck Schramm,1957,3,8,24,1610612738,Boston,Celtics,BOS,Western Illinois,College/University
1018,79971,Jed Dormeyer,1957,4,1,25,1610612758,Cincinnati,Royals,CIN,Minnesota,College/University
1019,79957,Kurt Englebert,1957,4,2,26,1610612765,Detroit,Pistons,DET,Saint Joseph's,College/University
1020,76273,George Brown,1957,4,3,27,1610612747,Minneapolis,Lakers,MNL,Wayne State (MI),College/University
1021,79994,Hank Nowak,1957,4,4,28,1610612737,St. Louis,Hawks,STL,Canisius,College/University
1022,79947,Rayford Wells,1957,4,5,29,1610612752,New York,Knicks,NYK,Lenoir-Rhyne,College/University
1023,77901,Ray Radziszewski,1957,4,6,30,1610612744,Philadelphia,Warriors,PHW,Saint Joseph's,College/University
1024,79982,Jerry Mallett,1957,4,7,31,1610612755,Syracuse,Nationals,SYR,Baylor,College/University
1025,79934,Jim Ashmore,1957,4,8,32,1610612738,Boston,Celtics,BOS,Mississippi State,College/University
1026,79976,Stewart Murray,1957,5,1,33,1610612758,Cincinnati,Royals,CIN,Lafayette,College/University
1027,79958,Ron Kramer,1957,5,2,34,1610612765,Detroit,Pistons,DET,Michigan,College/University
1028,79968,Gary Thompson,1957,5,3,35,1610612747,Minneapolis,Lakers,MNL,Iowa State,College/University
1029,79996,Al Rochelle,1957,5,4,36,1610612737,St. Louis,Hawks,STL,Vanderbilt,College/University
1030,79946,Lee Marshall,1957,5,5,37,1610612752,New York,Knicks,NYK,Washington & Lee,College/University
1031,79953,Jim Radcliffe,1957,5,6,38,1610612744,Philadelphia,Warriors,PHW,Lafayette,College/University
1032,79985,Frank Nimmo,1957,5,7,39,1610612755,Syracuse,Nationals,SYR,Cincinnati,College/University
1033,79943,Grady Wallace,1957,5,8,40,1610612738,Boston,Celtics,BOS,South Carolina,College/University
1034,79975,John Maglio,1957,6,1,41,1610612758,Cincinnati,Royals,CIN,North Carolina State,College/University
1035,79955,Walt Acamushko,1957,6,2,42,1610612765,Detroit,Pistons,DET,St. Francis Brooklyn,College/University
1036,79964,Phil Murrell,1957,6,3,43,1610612747,Minneapolis,Lakers,MNL,Drake,College/University
1037,79989,Raymond Downs,1957,6,4,44,1610612737,St. Louis,Hawks,STL,Texas,College/University
1038,79945,Jim Humphreys,1957,6,5,45,1610612752,New York,Knicks,NYK,Saint Michael's,College/University
1039,79951,Alonzo Lewis,1957,6,6,46,1610612744,Philadelphia,Warriors,PHW,La Salle,College/University
1040,79981,Lyndon Lee,1957,6,7,47,1610612755,Syracuse,Nationals,SYR,Oklahoma City,College/University
1041,77272,Maury King,1957,6,8,48,1610612738,Boston,Celtics,BOS,Kansas,College/University
1042,79972,Chet Forte,1957,7,1,49,1610612758,Cincinnati,Royals,CIN,Columbia,College/University
1043,79956,Carl Boldt,1957,7,2,50,1610612765,Detroit,Pistons,DET,San Francisco,College/University
1044,79961,George Ferguson,1957,7,3,51,1610612747,Minneapolis,Lakers,MNL,Michigan,College/University
1045,79995,Mason Pope,1957,7,4,52,1610612737,St. Louis,Hawks,STL,Kentucky Wesleyan,College/University
1046,79950,Max Jameson,1957,7,5,53,1610612744,Philadelphia,Warriors,PHW,Kentucky State,College/University
1047,79980,Dick Gaines,1957,7,6,54,1610612755,Syracuse,Nationals,SYR,Seton Hall,College/University
1048,79935,Dick Brott,1957,7,7,55,1610612738,Boston,Celtics,BOS,Denver,College/University
1049,79970,Bob Daniels,1957,8,1,56,1610612758,Cincinnati,Royals,CIN,Western Kentucky,College/University
1050,76197,Doug Bolstorff,1957,8,2,57,1610612765,Detroit,Pistons,DET,Minnesota,College/University
1051,79963,John Haaven,1957,8,3,58,1610612747,Minneapolis,Lakers,MNL,North Dakota,College/University
1052,79988,Bill Darragh,1957,8,4,59,1610612737,St. Louis,Hawks,STL,Louisville,College/University
1053,78064,Woody Sauldsberry,1957,8,5,60,1610612744,Philadelphia,Warriors,PHW,Texas Southern,College/University
1054,79986,Cebe Price,1957,8,6,61,1610612755,Syracuse,Nationals,SYR,Marshall,College/University
1055,79942,Bill Von Weyhe,1957,8,7,62,1610612738,Boston,Celtics,BOS,Rhode Island,College/University
1056,79974,Dick Heise,1957,9,1,63,1610612758,Cincinnati,Royals,CIN,DePaul,College/University
1057,79959,Bob Lazor,1957,9,2,64,1610612765,Detroit,Pistons,DET,Pittsburgh,College/University
1058,79967,Jim Sutton,1957,9,3,65,1610612747,Minneapolis,Lakers,MNL,North Dakota State,College/University
1059,79991,Calvin Grosscup,1957,9,4,66,1610612737,St. Louis,Hawks,STL,Tulane,College/University
1060,76929,Steve Hamilton,1957,9,5,67,1610612744,Philadelphia,Warriors,PHW,Morehead State,College/University
1061,79978,Jim Brown,1957,9,6,68,1610612755,Syracuse,Nationals,SYR,Syracuse,College/University
1062,79937,Joe Gibbon,1957,9,7,69,1610612738,Boston,Celtics,BOS,Mississippi,College/University
1063,79977,Mel Wright,1957,10,1,70,1610612758,Cincinnati,Royals,CIN,Oklahoma State,College/University
1064,79962,Gordon Fosness,1957,10,2,71,1610612747,Minneapolis,Lakers,MNL,Dakota Wesleyan,College/University
1065,79993,Bobby Mills,1957,10,3,72,1610612737,St. Louis,Hawks,STL,Southern Methodist,College/University
1066,79948,Gerry Calvert,1957,10,4,73,1610612744,Philadelphia,Warriors,PHW,Kentucky,College/University
1067,79984,Jack Nichols,1957,10,5,74,1610612755,Syracuse,Nationals,SYR,Colgate,College/University
1068,79936,Jack Butcher,1957,10,6,75,1610612738,Boston,Celtics,BOS,Memphis,College/University
1069,79973,Cliff Hafer,1957,11,1,76,1610612758,Cincinnati,Royals,CIN,North Carolina State,College/University
1070,79990,Gerald Dreier,1957,11,2,77,1610612737,St. Louis,Hawks,STL,Macalester,College/University
1071,79938,Dick Neal,1957,11,3,78,1610612738,Boston,Celtics,BOS,Indiana,College/University
1072,79969,Jim Boothe,1957,12,1,79,1610612758,Cincinnati,Royals,CIN,Xavier,College/University
1073,79998,Bob Seitz,1957,12,2,80,1610612737,St. Louis,Hawks,STL,North Carolina State,College/University
1074,79987,Jim Weeks,1957,12,3,81,1610612755,Syracuse,Nationals,SYR,New York Tech,College/University
1075,79997,Ed Romanoff,1957,13,1,82,1610612737,St. Louis,Hawks,STL,Unknown,Unknown
1076,79992,Lavelle Langston,1957,14,1,83,1610612737,St. Louis,Hawks,STL,Northwestern State,College/University
1077,78003,Guy Rodgers,1958,0,0,0,1610612744,Philadelphia,Warriors,PHW,Temple,College/University
1078,76127,Elgin Baylor,1958,1,1,1,1610612747,Minneapolis,Lakers,MNL,Seattle,College/University
1079,76546,Archie Dees,1958,1,2,2,1610612758,Cincinnati,Royals,CIN,Indiana,College/University
1080,76694,Mike Farmer,1958,1,3,3,1610612752,New York,Knicks,NYK,San Francisco,College/University
1081,76245,Pete Brennan,1958,1,4,4,1610612752,New York,Knicks,NYK,North Carolina,College/University
1082,76566,Connie Dierking,1958,1,5,5,1610612755,Syracuse,Nationals,SYR,Cincinnati,College/University
1083,76774,Dave Gambee,1958,1,6,6,1610612737,St. Louis,Hawks,STL,Oregon State,College/University
1084,78283,Bennie Swain,1958,1,7,7,1610612738,Boston,Celtics,BOS,Texas Southern,College/University
1085,76929,Steve Hamilton,1958,2,1,8,1610612747,Minneapolis,Lakers,MNL,Morehead State,College/University
1086,76969,Vern Hatton,1958,2,2,9,1610612758,Cincinnati,Royals,CIN,Kentucky,College/University
1087,76324,Barney Cable,1958,2,3,10,1610612765,Detroit,Pistons,DET,Bradley,College/University
1088,80012,Joe Quigg,1958,2,4,11,1610612752,New York,Knicks,NYK,North Carolina,College/University
1089,80019,Lamar Sharrar,1958,2,5,12,1610612744,Philadelphia,Warriors,PHW,West Virginia,College/University
1090,76882,Hal Greer,1958,2,6,13,1610612755,Syracuse,Nationals,SYR,Marshall,College/University
1091,77927,Hub Reed,1958,2,7,14,1610612737,St. Louis,Hawks,STL,Oklahoma City,College/University
1092,80005,Jimmy Smith,1958,2,8,15,1610612738,Boston,Celtics,BOS,Franciscan,College/University
1093,76658,Alexander Ellis,1958,3,1,16,1610612747,Minneapolis,Lakers,MNL,Niagara,College/University
1094,76191,Arlen Bockhorn,1958,3,2,17,1610612758,Cincinnati,Royals,CIN,Dayton,College/University
1095,80024,Roy DeWitz,1958,3,3,18,1610612765,Detroit,Pistons,DET,Kansas State,College/University
1096,80010,John Lee,1958,3,4,19,1610612752,New York,Knicks,NYK,Yale,College/University
1097,80017,Frank Howard,1958,3,5,20,1610612744,Philadelphia,Warriors,PHW,Ohio State,College/University
