Unnamed: 0,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1961,77165,0,0,14,0.0,92.0,13,43,0.302325,0.0,0.0,0.0,11,17,0.647058,0.0,29.0,29.0,2,0.0,0.0,0.0,10,37
1962,1626169,0,0,257,64.0,5713.0,677,1820,0.37197800000000003,216.0,747.0,0.28915599999999997,264,346,0.763005,149.0,734.0,883.0,381,245.0,60.0,312.0,543,1834
1963,77166,0,0,29,0.0,234.0,27,64,0.421875,0.0,3.0,0.0,20,38,0.526315,15.0,28.0,43.0,5,9.0,2.0,18.0,55,74
1964,77134,0,0,626,327.0,13618.0,2841,4965,0.572205,0.0,4.0,0.0,1663,2622,0.6342479999999999,1193.0,2257.0,3450.0,777,290.0,530.0,1477.0,2409,7345
1965,201234,0,0,23,0.0,170.0,20,52,0.384615,1.0,3.0,0.333333,18,19,0.947368,5.0,15.0,20.0,15,2.0,1.0,11.0,26,59
1966,204020,0,0,248,50.0,6562.0,992,2263,0.438356,315.0,845.0,0.372781,434,565,0.768141,141.0,691.0,832.0,604,235.0,118.0,297.0,493,2733
1967,77167,0,0,984,252.0,24308.0,4882,10515,0.464289,83.0,327.0,0.253822,1978,2673,0.739992,1451.0,1658.0,3109.0,3212,852.0,253.0,1569.0,2063,11825
1968,202325,0,0,595,334.0,13307.0,1617,3982,0.406077,608.0,1795.0,0.33871799999999996,355,477,0.7442340000000001,335.0,1571.0,1906.0,638,464.0,397.0,519.0,1149,4197
1969,203130,0,0,7,0.0,21.0,0,11,0.0,0.0,4.0,0.0,0,2,0.0,1.0,5.0,6.0,2,1.0,0.0,2.0,3,0
1970,77170,0,0,21,0.0,87.0,18,48,0.375,1.0,4.0,0.25,9,13,0.692307,13.0,10.0,23.0,1,3.0,8.0,6.0,11,46
1971,77169,0,0,516,0.0,18298.0,3303,7435,0.44425,0.0,0.0,0.0,3417,4447,0.768383,0.0,5856.0,5856.0,1269,0.0,0.0,0.0,1681,10023
1972,77171,0,0,23,0.0,191.0,11,30,0.366666,0.0,0.0,0.0,9,20,0.45,15.0,31.0,46.0,11,3.0,7.0,15.0,33,31
1973,203999,0,0,272,231.0,7582.0,1630,3112,0.523778,233.0,658.0,0.354103,773,926,0.834773,710.0,1812.0,2522.0,1340,289.0,198.0,626.0,757,4266
1974,77172,0,0,138,0.0,1739.0,165,449,0.367483,0.0,0.0,0.0,58,110,0.5272720000000001,0.0,586.0,586.0,112,0.0,0.0,0.0,277,388
1975,2264,0,0,23,2.0,125.0,8,20,0.4,0.0,0.0,0.0,10,20,0.5,13.0,23.0,36.0,3,3.0,9.0,11.0,35,26
1976,77173,0,0,164,4.0,1704.0,234,595,0.393277,15.0,49.0,0.306122,111,150,0.74,87.0,127.0,214.0,119,85.0,38.0,96.0,176,594
1977,77174,0,0,11,0.0,139.0,15,44,0.340909,2.0,12.0,0.166666,13,16,0.8125,6.0,5.0,11.0,16,6.0,0.0,9.0,19,45
1978,77180,0,0,37,0.0,307.0,50,102,0.490196,0.0,1.0,0.0,29,43,0.6744180000000001,20.0,27.0,47.0,20,17.0,6.0,18.0,38,129
1979,77193,0,0,774,123.0,20177.0,3412,6199,0.550411,0.0,16.0,0.0,2087,2674,0.780478,1288.0,2968.0,4256.0,1888,1050.0,982.0,1217.0,2104,8911
1980,200784,0,0,91,7.0,866.0,103,233,0.44206000000000006,19.0,62.0,0.30645100000000003,63,92,0.684782,51.0,98.0,149.0,44,26.0,4.0,46.0,144,288
1981,77175,0,0,1068,409.0,26474.0,2554,5395,0.473401,2.0,31.0,0.06451612903225806,1479,1965,0.752671,2042.0,5621.0,7663.0,1347,480.0,1517.0,1596.0,3527,6589
1982,279,0,0,726,408.0,14094.0,725,1510,0.48013199999999995,0.0,7.0,0.0,376,608,0.618421,1112.0,2141.0,3253.0,623,442.0,1134.0,487.0,2079,1826
1983,77178,0,0,201,32.0,3009.0,365,740,0.49324300000000004,1.0,9.0,0.11111099999999999,284,465,0.6107520000000001,269.0,489.0,758.0,206,98.0,108.0,234.0,313,1015
1984,1869,0,0,85,5.0,1138.0,105,324,0.324074,58.0,179.0,0.324022,28,45,0.622222,26.0,78.0,104.0,135,48.0,10.0,57.0,76,296
1985,2563,0,0,624,157.0,9801.0,1203,2739,0.43921099999999996,107.0,325.0,0.32923,840,1118,0.751341,252.0,830.0,1082.0,529,261.0,144.0,507.0,1206,3353
1986,1627745,0,0,49,22.0,583.0,72,112,0.642857,0.0,0.0,0.0,30,52,0.576923,45.0,67.0,112.0,30,14.0,32.0,26.0,92,174
1987,1800,0,0,657,114.0,13461.0,1517,3730,0.406702,941.0,2414.0,0.389809,351,483,0.726708,115.0,959.0,1074.0,1806,257.0,20.0,551.0,688,4326
1988,203199,0,0,63,17.0,803.0,95,218,0.43577899999999997,9.0,35.0,0.257142,34,51,0.666666,17.0,88.0,105.0,16,19.0,22.0,30.0,55,233
1989,202346,0,0,80,4.0,741.0,83,227,0.365638,2.0,21.0,0.095238,78,107,0.728971,33.0,81.0,114.0,144,29.0,10.0,76.0,64,246
1990,963,0,0,15,0.0,91.0,19,57,0.333333,6.0,23.0,0.260869,0,0,0.0,3.0,6.0,9.0,5,2.0,3.0,11.0,12,44
1991,101204,0,0,82,0.0,637.0,33,65,0.507692,0.0,1.0,0.0,41,83,0.493975,86.0,105.0,191.0,12,11.0,29.0,26.0,112,107
1992,77182,0,0,766,20.0,16452.0,2459,5216,0.471434,1.0,2.0,0.5,1311,1772,0.739841,1456.0,3057.0,4513.0,911,429.0,397.0,771.0,2077,6230
1993,77183,0,0,14,0.0,50.0,5,13,0.384615,0.0,0.0,0.0,3,4,0.75,4.0,6.0,10.0,4,0.0,1.0,8.0,13,13
1994,224,0,0,954,902.0,32776.0,4932,11286,0.43700100000000003,1546.0,4147.0,0.372799,2745,3394,0.80878,761.0,3096.0,3857.0,2812,1620.0,580.0,1507.0,2483,14155
1995,77184,0,0,363,91.0,6960.0,1207,2384,0.5062909999999999,16.0,61.0,0.262295,827,1164,0.710481,562.0,1183.0,1745.0,331,220.0,455.0,563.0,1164,3257
1996,2410,0,0,430,78.0,10299.0,1090,2651,0.41116499999999995,346.0,979.0,0.353421,680,841,0.808561,157.0,801.0,958.0,990,336.0,115.0,511.0,831,3206
1997,77185,0,0,17,0.0,202.0,28,72,0.388888,0.0,0.0,0.0,20,31,0.645161,0.0,26.0,26.0,12,0.0,0.0,0.0,22,76
1998,1627883,0,0,32,0.0,396.0,52,130,0.4,20.0,54.0,0.37037,31,46,0.673913,24.0,48.0,72.0,11,14.0,3.0,15.0,49,155
1999,2592,0,0,709,93.0,11097.0,1205,3003,0.401265,776.0,1937.0,0.400619,531,632,0.840189,226.0,1050.0,1276.0,366,226.0,218.0,231.0,930,3717
2000,77186,0,0,140,0.0,2590.0,362,717,0.504881,0.0,0.0,0.0,177,240,0.7375,69.0,203.0,272.0,283,111.0,15.0,0.0,321,901
2001,77187,0,0,51,0.0,475.0,86,253,0.33992,0.0,0.0,0.0,42,68,0.6176470000000001,0.0,114.0,114.0,26,0.0,0.0,0.0,60,214
2002,1908,0,0,471,115.0,9775.0,1294,3052,0.423984,425.0,1218.0,0.348932,312,443,0.704288,552.0,1435.0,1987.0,408,307.0,144.0,388.0,870,3325
2003,77188,0,0,676,0.0,17501.0,1919,4961,0.386817,0.0,0.0,0.0,1173,1814,0.646637,0.0,2399.0,2399.0,2908,0.0,0.0,0.0,1816,5011
2004,203158,0,0,32,0.0,334.0,43,107,0.40186900000000003,0.0,0.0,0.0,9,15,0.6,38.0,40.0,78.0,10,9.0,5.0,8.0,25,95
2005,77200,0,0,95,0.0,2235.0,310,775,0.4,0.0,0.0,0.0,234,287,0.815331,71.0,113.0,241.0,270,85.0,18.0,0.0,162,854
2006,77189,0,0,374,15.0,5063.0,678,1385,0.48953,1.0,9.0,0.11111099999999999,286,488,0.586065,518.0,805.0,1323.0,215,133.0,169.0,367.0,623,1643
2007,2891,0,0,10,0.0,115.0,9,31,0.29032199999999997,0.0,4.0,0.0,5,10,0.5,6.0,7.0,13.0,6,5.0,2.0,3.0,16,23
2008,90000,0,0,6,0.0,16.0,3,6,0.5,0.0,1.0,0.0,1,2,0.5,2.0,0.0,2.0,5,0.0,0.0,2.0,2,7
2009,77195,0,0,188,0.0,2264.0,393,951,0.413249,0.0,0.0,0.0,217,281,0.772241,0.0,216.0,216.0,247,0.0,0.0,0.0,385,1003
2010,77191,0,0,70,6.0,906.0,106,182,0.582417,0.0,1.0,0.0,33,83,0.39759,65.0,175.0,240.0,56,32.0,58.0,64.0,144,245
2011,461,0,0,535,304.0,12583.0,1574,3523,0.44677799999999995,25.0,89.0,0.280898,553,736,0.751358,1623.0,2358.0,3981.0,696,300.0,161.0,603.0,1501,3726
2012,77192,0,0,34,0.0,877.0,134,348,0.38505700000000004,0.0,0.0,0.0,92,121,0.7603300000000001,48.0,146.0,194.0,46,38.0,11.0,0.0,109,360
2013,77194,0,0,75,0.0,1131.0,150,319,0.47021899999999994,0.0,0.0,0.0,70,119,0.5882350000000001,108.0,202.0,310.0,82,38.0,39.0,7.0,140,370
2014,77196,0,0,871,0.0,24285.0,6271,13745,0.45623800000000003,0.0,0.0,0.0,2869,3572,0.803191,0.0,4305.0,4305.0,2209,0.0,0.0,0.0,1735,15411
2015,2652,0,0,51,34.0,682.0,93,209,0.44497600000000004,0.0,1.0,0.0,58,80,0.725,32.0,81.0,113.0,42,21.0,15.0,47.0,58,244
2016,200780,0,0,281,12.0,3093.0,301,645,0.46666599999999997,1.0,9.0,0.11111099999999999,236,329,0.717325,257.0,397.0,654.0,99,58.0,154.0,161.0,554,839
2017,77197,0,0,64,0.0,819.0,168,380,0.442105,0.0,0.0,0.0,78,94,0.829787,13.0,62.0,75.0,63,17.0,6.0,0.0,96,414
2018,203093,0,0,232,118.0,5558.0,984,1964,0.5010180000000001,93.0,311.0,0.299035,368,592,0.621621,395.0,935.0,1330.0,238,146.0,270.0,218.0,391,2429
2019,1626145,0,0,222,17.0,3687.0,371,902,0.411308,109.0,329.0,0.331306,164,201,0.81592,46.0,272.0,318.0,666,228.0,17.0,157.0,232,1015
2020,77198,0,0,607,0.0,14420.0,2478,6054,0.409316,0.0,0.0,0.0,1184,1480,0.8,0.0,9.0,1394.0,1947,6.0,0.0,0.0,1695,6140
2021,77199,0,0,140,0.0,1320.0,521,1467,0.355146,0.0,0.0,0.0,386,510,0.756862,0.0,408.0,408.0,429,0.0,0.0,0.0,452,1428
2022,77201,0,0,159,0.0,4420.0,664,1533,0.433137,0.0,0.0,0.0,250,342,0.7309939999999999,324.0,614.0,938.0,305,172.0,123.0,137.0,560,1578
2023,77202,0,0,272,0.0,4568.0,846,2153,0.39294,0.0,0.0,0.0,324,475,0.6821050000000001,0.0,767.0,767.0,545,0.0,0.0,0.0,658,2016
2024,77203,0,0,13,0.0,103.0,17,40,0.425,0.0,0.0,0.0,7,10,0.7,10.0,7.0,17.0,4,4.0,0.0,8.0,14,41
2025,203103,0,0,143,21.0,1676.0,195,464,0.420258,36.0,123.0,0.292682,62,94,0.659574,46.0,206.0,252.0,54,36.0,33.0,60.0,135,488
2026,1627884,0,0,83,21.0,1364.0,175,347,0.504322,23.0,76.0,0.302631,84,127,0.661417,119.0,135.0,254.0,38,47.0,48.0,42.0,148,457
2027,1817,0,0,10,0.0,97.0,8,27,0.296296,3.0,12.0,0.25,2,4,0.5,3.0,3.0,6.0,22,3.0,1.0,8.0,6,21
2028,201599,0,0,794,682.0,22415.0,3038,4530,0.67064,1.0,11.0,0.090909,1479,3222,0.459031,2577.0,6021.0,8598.0,646,479.0,1323.0,1086.0,2123,7556
2029,77205,0,0,420,0.0,8507.0,1349,3256,0.414312,22.0,98.0,0.22448979591836735,694,909,0.763476,216.0,572.0,788.0,1595,766.0,96.0,897.0,893,3414
2030,202366,0,0,65,0.0,491.0,67,127,0.527559,0.0,0.0,0.0,46,54,0.851851,66.0,66.0,132.0,17,9.0,21.0,24.0,73,180
2031,893,0,0,1072,1039.0,41008.0,12192,24537,0.496882,581.0,1778.0,0.326771,7327,8772,0.8352709999999999,1668.0,5004.0,6672.0,5633,2514.0,893.0,2924.0,2783,32292
2032,674,0,0,186,2.0,1661.0,182,420,0.43333299999999997,2.0,6.0,0.333333,134,229,0.585152,180.0,163.0,343.0,190,92.0,31.0,104.0,201,500
2033,77208,0,0,4,0.0,106.0,18,41,0.43902399999999997,0.0,0.0,0.0,8,17,0.470588,5.0,14.0,19.0,3,3.0,5.0,12.0,14,44
2034,77209,0,0,30,0.0,207.0,29,75,0.386666,0.0,0.0,0.0,10,17,0.5882350000000001,23.0,19.0,42.0,11,11.0,5.0,17.0,35,68
2035,77210,0,0,442,0.0,10792.0,1965,4940,0.397773,0.0,0.0,0.0,905,1312,0.689786,0.0,3028.0,3028.0,769,0.0,0.0,0.0,1246,4835
2036,77211,0,0,51,0.0,0.0,45,123,0.36585300000000004,0.0,0.0,0.0,25,34,0.735294,0.0,0.0,0.0,33,0.0,0.0,0.0,70,115
2037,77212,0,0,268,0.0,2673.0,801,2226,0.359838,0.0,0.0,0.0,761,1026,0.741715,0.0,862.0,862.0,324,0.0,0.0,0.0,915,2363
2038,77213,0,0,28,0.0,0.0,14,54,0.259259,0.0,0.0,0.0,13,19,0.68421,0.0,0.0,0.0,1,0.0,0.0,0.0,36,41
2039,202709,0,0,490,86.0,10413.0,1352,3000,0.450666,219.0,650.0,0.33692300000000003,524,689,0.760522,240.0,999.0,1239.0,1335,362.0,98.0,494.0,712,3447
2040,2123,0,0,4,0.0,16.0,1,5,0.2,0.0,0.0,0.0,0,2,0.0,2.0,0.0,2.0,1,0.0,1.0,2.0,1,2
2041,203126,0,0,10,0.0,54.0,2,14,0.14285699999999998,0.0,3.0,0.0,5,8,0.625,1.0,6.0,7.0,1,3.0,0.0,2.0,3,9
2042,77214,0,0,1,0.0,5.0,0,0,0.0,0.0,0.0,0.0,2,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2
2043,77215,0,0,272,0.0,3421.0,596,1248,0.47756400000000004,23.0,73.0,0.3150684931506849,267,329,0.81155,163.0,264.0,427.0,282,147.0,26.0,214.0,431,1482
2044,77217,0,0,52,0.0,0.0,38,142,0.26760500000000004,0.0,0.0,0.0,36,56,0.642857,0.0,0.0,0.0,37,0.0,0.0,0.0,81,112
2045,77218,0,0,212,0.0,1335.0,586,1585,0.369716,0.0,0.0,0.0,422,649,0.650231,0.0,424.0,424.0,399,0.0,0.0,0.0,388,1594
2046,77219,0,0,209,0.0,4358.0,490,1422,0.344585,0.0,0.0,0.0,494,718,0.688022,0.0,1182.0,1182.0,310,0.0,0.0,0.0,684,1474
2047,2549,0,0,735,538.0,19641.0,3432,7023,0.48868,1.0,24.0,0.041666,1343,1808,0.742809,1487.0,4095.0,5582.0,921,322.0,931.0,1544.0,1968,8208
2048,1626163,0,0,258,23.0,5759.0,888,2136,0.41573000000000004,302.0,870.0,0.34712600000000005,403,531,0.758945,190.0,826.0,1016.0,414,125.0,101.0,218.0,385,2481
2049,202683,0,0,557,208.0,12395.0,2703,5009,0.539628,39.0,129.0,0.302325,1178,1506,0.782204,1624.0,2602.0,4226.0,455,222.0,251.0,880.0,1234,6623
2050,77221,0,0,105,0.0,0.0,217,824,0.263349,0.0,0.0,0.0,158,211,0.748815,0.0,0.0,0.0,57,0.0,0.0,0.0,222,592
2051,2574,0,0,509,87.0,9071.0,1336,3026,0.44150600000000007,457.0,1054.0,0.43358599999999997,269,322,0.8354030000000001,165.0,679.0,844.0,417,180.0,25.0,327.0,777,3398
2052,77222,0,0,59,0.0,0.0,128,537,0.23836100000000002,0.0,0.0,0.0,128,161,0.795031,0.0,0.0,0.0,28,0.0,0.0,0.0,78,384
2053,203508,0,0,95,22.0,1110.0,96,243,0.395061,31.0,110.0,0.28181799999999996,64,76,0.8421049999999999,30.0,110.0,140.0,87,32.0,4.0,57.0,94,287
2054,201207,0,0,24,1.0,184.0,20,58,0.344827,6.0,24.0,0.25,12,16,0.75,7.0,25.0,32.0,24,7.0,3.0,15.0,18,58
2055,77223,0,0,33,0.0,281.0,27,79,0.34177199999999996,0.0,0.0,0.0,31,44,0.704545,4.0,18.0,22.0,51,11.0,0.0,4.0,42,85
2056,77225,0,0,8,0.0,0.0,6,21,0.28571399999999997,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,8,12
2057,2435,0,0,73,0.0,569.0,78,167,0.46706499999999995,0.0,1.0,0.0,42,66,0.636363,76.0,112.0,188.0,11,10.0,16.0,41.0,155,198
2058,77226,0,0,107,0.0,0.0,185,583,0.317324,0.0,0.0,0.0,87,127,0.6850390000000001,0.0,0.0,0.0,136,0.0,0.0,0.0,212,457
2059,77227,0,0,525,0.0,13568.0,2306,4835,0.47693800000000003,0.0,0.0,0.0,1437,1919,0.748827,164.0,344.0,3682.0,1429,56.0,22.0,0.0,1374,6049
2060,201619,0,0,25,0.0,95.0,9,17,0.529411,0.0,0.0,0.0,5,11,0.454545,12.0,14.0,26.0,3,4.0,5.0,7.0,11,23
2061,77228,0,0,50,0.0,0.0,107,420,0.254761,0.0,0.0,0.0,39,73,0.534246,0.0,0.0,0.0,37,0.0,0.0,0.0,114,253
2062,77229,0,0,51,0.0,447.0,63,130,0.48461499999999996,0.0,1.0,0.0,72,104,0.692307,54.0,74.0,128.0,19,10.0,4.0,32.0,99,198
2063,77230,0,0,6,0.0,25.0,0,5,0.0,0.0,0.0,0.0,1,4,0.25,0.0,3.0,3.0,5,0.0,0.0,0.0,1,1
2064,77231,0,0,1,0.0,7.0,1,1,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2
2065,228,0,0,617,98.0,10336.0,1120,2230,0.502242,1.0,14.0,0.07142799999999999,866,1213,0.713932,999.0,1557.0,2556.0,427,307.0,173.0,545.0,1114,3107
2066,77233,0,0,20,0.0,75.0,17,39,0.43589700000000003,0.0,0.0,0.0,10,14,0.7142850000000001,3.0,3.0,6.0,10,7.0,0.0,7.0,9,44
2067,77234,0,0,28,0.0,0.0,10,30,0.333333,0.0,0.0,0.0,2,5,0.4,0.0,0.0,0.0,1,0.0,0.0,0.0,15,22
2068,77235,0,0,814,126.0,17711.0,2166,4435,0.488387,0.0,10.0,0.0,1867,2384,0.783137,1872.0,3806.0,5678.0,2092,694.0,749.0,1576.0,2613,6199
2069,77236,0,0,260,241.0,8514.0,2008,4041,0.496906,23.0,68.0,0.338235,879,1161,0.757105,852.0,1630.0,2482.0,764,381.0,105.0,731.0,858,4918
2070,77237,0,0,46,0.0,0.0,94,323,0.29102100000000003,0.0,0.0,0.0,74,112,0.660714,0.0,0.0,0.0,21,0.0,0.0,0.0,131,262
2071,203527,0,0,163,59.0,3125.0,324,857,0.37806300000000004,102.0,323.0,0.315789,231,290,0.796551,77.0,427.0,504.0,215,79.0,84.0,106.0,309,981
2072,77238,0,0,27,0.0,0.0,73,218,0.334862,0.0,0.0,0.0,45,73,0.616438,0.0,0.0,0.0,38,0.0,0.0,0.0,73,191
2073,77239,0,0,305,40.0,6030.0,1097,2255,0.48647399999999996,5.0,30.0,0.166666,762,1110,0.6864859999999999,609.0,793.0,1402.0,411,239.0,150.0,658.0,904,2961
2074,77240,0,0,46,0.0,298.0,35,96,0.364583,0.0,0.0,0.0,15,22,0.681818,15.0,16.0,31.0,18,12.0,1.0,0.0,45,85
2075,431,0,0,1051,726.0,29298.0,5505,11278,0.48811800000000005,33.0,119.0,0.27731,4304,5805,0.741429,3026.0,5808.0,8834.0,1704,1185.0,1279.0,2766.0,3826,15347
2076,1118,0,0,280,20.0,3758.0,458,953,0.480587,0.0,3.0,0.0,343,507,0.676528,241.0,554.0,795.0,307,121.0,44.0,289.0,603,1259
2077,77242,0,0,24,0.0,121.0,31,77,0.402597,0.0,0.0,0.0,18,22,0.818181,19.0,17.0,36.0,6,11.0,3.0,0.0,22,80
2078,1628379,0,0,98,18.0,1948.0,279,634,0.44006300000000004,111.0,276.0,0.402173,77,94,0.819148,25.0,222.0,247.0,156,52.0,18.0,88.0,119,746
2079,202810,0,0,2,0.0,59.0,5,12,0.416666,2.0,4.0,0.5,0,2,0.0,1.0,6.0,7.0,3,2.0,0.0,3.0,7,12
2080,77243,0,0,32,0.0,277.0,31,58,0.534482,0.0,0.0,0.0,3,8,0.375,14.0,37.0,51.0,6,7.0,5.0,0.0,45,65
2081,77244,0,0,86,0.0,1323.0,177,475,0.372631,0.0,0.0,0.0,100,126,0.79365,0.0,261.0,261.0,67,0.0,0.0,0.0,165,454
2082,77245,0,0,7,0.0,52.0,4,21,0.190476,0.0,0.0,0.0,4,6,0.666666,0.0,8.0,8.0,9,0.0,0.0,0.0,6,12
2083,77246,0,0,503,37.0,15517.0,3564,7293,0.488687,1.0,10.0,0.1,1406,1763,0.797504,1362.0,2580.0,3942.0,1287,675.0,155.0,1101.0,1078,8535
2084,77247,0,0,345,0.0,6778.0,848,2337,0.362858,0.0,0.0,0.0,738,974,0.7577,0.0,1206.0,1206.0,715,0.0,0.0,0.0,670,2434
2085,1801,0,0,1,0.0,5.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0
2086,77248,0,0,905,0.0,27784.0,4909,11751,0.41775100000000004,0.0,0.0,0.0,2662,3682,0.7229760000000001,0.0,10092.0,10092.0,2004,0.0,0.0,0.0,2287,12480
2087,70,0,0,910,30.0,16203.0,2042,4263,0.479005,726.0,1599.0,0.454033,627,726,0.8636360000000001,186.0,874.0,1060.0,1658,476.0,46.0,504.0,847,5437
2088,77249,0,0,271,0.0,3572.0,691,1906,0.362539,0.0,0.0,0.0,675,1020,0.661764,0.0,1286.0,1286.0,667,0.0,0.0,0.0,858,2057
2089,760,0,0,1153,571.0,28116.0,4723,10166,0.46458699999999997,58.0,288.0,0.201388,2321,3364,0.689952,2330.0,4009.0,6339.0,2134,1439.0,799.0,1583.0,3455,11825
2090,77251,0,0,210,24.0,2937.0,425,998,0.42585100000000004,10.0,24.0,0.416666,224,301,0.744186,258.0,493.0,751.0,81,39.0,71.0,192.0,451,1084
2091,1930,0,0,25,0.0,138.0,13,32,0.40625,0.0,0.0,0.0,8,12,0.666666,12.0,22.0,34.0,2,4.0,3.0,12.0,20,34
2092,705,0,0,241,19.0,3318.0,522,1229,0.42473500000000003,40.0,147.0,0.272108,178,247,0.720647,210.0,341.0,551.0,192,135.0,45.0,175.0,523,1262
2093,2751,0,0,143,58.0,2350.0,251,567,0.44268,14.0,48.0,0.291666,127,193,0.658031,168.0,324.0,492.0,142,86.0,48.0,139.0,353,643
2094,467,0,0,1391,1350.0,50116.0,6219,15557,0.399755,1988.0,5701.0,0.34870999999999996,3103,3954,0.784774,1768.0,6957.0,8725.0,12091,2684.0,450.0,4003.0,2572,17529
2095,77254,0,0,68,14.0,884.0,100,169,0.591715,0.0,0.0,0.0,47,86,0.546511,76.0,157.0,233.0,19,19.0,23.0,44.0,129,247
2096,203077,0,0,394,354.0,10248.0,1392,2914,0.47769300000000003,16.0,62.0,0.25806399999999996,754,1057,0.7133390000000001,666.0,1616.0,2282.0,474,281.0,292.0,369.0,858,3554
2097,77255,0,0,26,0.0,212.0,32,96,0.333333,0.0,0.0,0.0,18,25,0.72,12.0,28.0,40.0,19,10.0,2.0,30.0,43,82
2098,77256,0,0,53,0.0,504.0,46,203,0.2266,0.0,0.0,0.0,32,56,0.5714279999999999,0.0,51.0,51.0,65,0.0,0.0,0.0,61,124
2099,77257,0,0,4,0.0,12.0,0,4,0.0,0.0,0.0,0.0,1,1,1.0,0.0,2.0,2.0,0,0.0,0.0,0.0,1,1
2100,77258,0,0,2,0.0,6.0,1,2,0.5,0.0,0.0,0.0,1,2,0.5,1.0,3.0,4.0,0,0.0,0.0,0.0,1,3
2101,203930,0,0,157,25.0,3081.0,545,1319,0.413191,194.0,579.0,0.33505999999999997,332,385,0.8623370000000001,40.0,389.0,429.0,236,73.0,13.0,206.0,191,1616
2102,77259,0,0,571,0.0,10439.0,1383,3251,0.425407,0.0,0.0,0.0,704,1229,0.572823,193.0,385.0,3870.0,571,51.0,23.0,0.0,1280,3470
2103,77260,0,0,105,22.0,1336.0,217,562,0.38611999999999996,25.0,86.0,0.290697,115,158,0.7278479999999999,58.0,104.0,162.0,98,41.0,14.0,98.0,205,574
2104,77261,0,0,13,0.0,65.0,9,22,0.40909,1.0,2.0,0.5,2,2,1.0,4.0,3.0,7.0,6,5.0,0.0,4.0,5,21
2105,77262,0,0,41,0.0,353.0,52,141,0.368794,0.0,0.0,0.0,14,18,0.777777,7.0,26.0,33.0,45,11.0,6.0,30.0,33,118
2106,77263,0,0,534,326.0,12836.0,2709,5875,0.461106,56.0,209.0,0.267942,996,1259,0.791104,760.0,1502.0,2262.0,1171,452.0,196.0,1151.0,1612,6470
2107,77264,0,0,874,795.0,29417.0,7830,15109,0.518234,23.0,134.0,0.17164179104477612,3972,5444,0.7296100000000001,1704.0,3356.0,5060.0,2863,866.0,230.0,2791.0,2885,19655
2108,12,0,0,103,66.0,2058.0,271,640,0.423437,46.0,120.0,0.383333,105,166,0.63253,108.0,203.0,311.0,116,74.0,34.0,119.0,183,693
2109,77266,0,0,12,0.0,103.0,7,22,0.318181,0.0,0.0,0.0,5,10,0.5,0.0,25.0,25.0,3,0.0,0.0,0.0,5,19
2110,701,0,0,13,0.0,79.0,10,28,0.357142,1.0,3.0,0.333333,6,8,0.75,5.0,11.0,16.0,7,6.0,0.0,5.0,11,27
2111,77268,0,0,411,0.0,13408.0,1517,3971,0.382019,0.0,0.0,0.0,1185,1847,0.64158,0.0,1606.0,1606.0,1958,0.0,0.0,0.0,1044,4219
2112,1628994,0,0,1,0.0,6.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,0
2113,1562,0,0,126,31.0,1828.0,235,467,0.503211,0.0,0.0,0.0,96,129,0.744186,129.0,264.0,393.0,84,50.0,27.0,92.0,238,566
2114,77270,0,0,607,0.0,11187.0,1700,4067,0.417998,0.0,0.0,0.0,977,1249,0.782225,0.0,1500.0,1500.0,1412,0.0,0.0,0.0,1218,4377
2115,728,0,0,64,1.0,890.0,112,261,0.42911800000000005,5.0,34.0,0.147058,56,81,0.691358,45.0,67.0,112.0,90,24.0,13.0,61.0,78,285
2116,77272,0,0,38,0.0,973.0,99,249,0.39759,0.0,0.0,0.0,28,35,0.8,0.0,106.0,106.0,144,0.0,0.0,0.0,90,226
2117,77273,0,0,438,128.0,11345.0,1512,2940,0.514285,0.0,3.0,0.0,874,1251,0.698641,850.0,1857.0,2707.0,691,365.0,147.0,653.0,1005,3898
2118,1101,0,0,72,2.0,309.0,44,112,0.392857,0.0,2.0,0.0,47,71,0.661971,30.0,44.0,74.0,21,5.0,7.0,28.0,62,135
2119,351,0,0,438,63.0,7406.0,1071,2240,0.478125,4.0,17.0,0.235294,673,952,0.706932,597.0,863.0,1460.0,387,173.0,210.0,527.0,906,2819
2120,77276,0,0,58,0.0,0.0,97,410,0.236585,0.0,0.0,0.0,101,160,0.63125,0.0,0.0,0.0,32,0.0,0.0,0.0,102,295
2121,77277,0,0,118,0.0,0.0,394,1116,0.353046,0.0,0.0,0.0,337,554,0.6083029999999999,0.0,0.0,0.0,177,0.0,0.0,0.0,475,1125
2122,200814,0,0,109,15.0,1340.0,186,411,0.452554,23.0,71.0,0.323943,116,142,0.816901,42.0,105.0,147.0,53,68.0,1.0,71.0,102,511
